3 1.000
4 0.990
5 1.000
6 0.980
7 0.960
8 0.940
9 0.830
10 0.670
11 0.590
12 0.530
13 0.400
14 0.320
15 0.210
16 0.140
17 0.110
18 0.070
19 0.070
20 0.040
21 0.000
22 0.010
23 0.010
24 0.010
25 0.000
