5	28.571891673332157
10	28.965153914124194
15	29.09894432186708
20	29.166347753586596
25	29.2069524622427
30	29.234090026178887
35	29.253507181181394
40	29.26808818976858
45	29.27943972351546
50	29.288527721641515
55	29.295967832731254
60	29.302171002426682
65	29.307422023072004
70	29.311924491765385
75	29.315827821298736
80	29.31924414103236
85	29.322259243291917
90	29.324939887053066
95	29.32733879883357
100	29.329498175568045
105	29.33145218808497
110	29.333228802748824
115	29.33485112850332
120	29.33633842758218
125	29.337706883926828
130	29.338970194494166
135	29.340140029296673
140	29.341226392971404
145	29.342237911622952
150	29.34318206234581
155	29.34406535837498
160	29.34489349954614
165	29.345671495427688
170	29.34640376674304
175	29.347094229417614
180	29.347746364634247
185	29.348363277532535
190	29.348947746651387
195	29.349502265768223
200	29.35002907946765
205	29.35053021350914
210	29.351007500858053
215	29.351462604090816
220	29.351897034741622
225	29.352312170073425
230	29.35270926766716
235	29.353089478140568
240	29.35345385628729
245	29.353803370845775
250	29.354138913104837
255	29.354461304485937
260	29.354771303260005
265	29.35506961050364
270	29.355356875390903
275	29.355633699906377
280	29.355900643060867
285	29.35615822465473
290	29.35640692865996
295	29.35664720625207
300	29.356879478543217
305	29.357104139045976
310	29.35732155589771
315	29.357532073870498
320	29.357736016200192
325	29.35793368623988
330	29.358125368965847
335	29.35831133234742
340	29.358491828599014
345	29.358667095319767
350	29.358837356538462
355	29.35900282366625
360	29.359163696374697
365	29.3593201633996
370	29.359472403277245
375	29.359620585026708
380	29.35976486877632
385	29.359905406336317
390	29.360042341736794
395	29.360175811717376
400	29.360305946183136
