3 1.000
4 1.000
5 0.990
6 0.990
7 0.900
8 0.790
9 0.600
10 0.440
11 0.370
12 0.270
13 0.160
14 0.050
15 0.050
16 0.010
17 0.000
18 0.000
19 0.000
20 0.000
