20 1.000
21 1.000
22 1.000
23 1.000
24 1.000
25 1.000
26 1.000
27 0.990
28 0.990
29 0.990
30 0.930
31 0.850
32 0.780
33 0.610
34 0.480
35 0.300
36 0.260
37 0.180
38 0.100
39 0.050
40 0.010
41 0.010
42 0.000
